id,latin_name,cyrillic_name,common_name,synonyms,section,content
277,Sticta pulmonaria,Стикта пульмонарія,лобарія легенева,,ШЛУНОК,"Відчуття, немов шлунок наповнений дріжджами. Легка печія з гіркою і

кислою відрижкою; сонливість після обіду і зниження апетиту.

Тупа, що давить біль в кардіальної області.

Сильний біль, що поширюється від грудини до хребта, з відчуттям

печіння і бурчання в шлунку, немов він наповнений дріжджами."
277,Sticta pulmonaria,Стикта пульмонарія,лобарія легенева,,ЖИВІТ,"Тупий біль у правому підребер'ї.

Відчуття переповнення в лівому підребер'ї.

Бурчання в животі, немов він наповнений дріжджами."
277,Sticta pulmonaria,Стикта пульмонарія,лобарія легенева,,АНУС І ПРЯМА КИШКА,"Слизовий пронос в поєднанні з вологим кашлем.

Рясний пронос; стілець профузний, частий, светлоокрашенний.

Профузний пронос о першій годині ночі, що піднімає хворого з ліжка.

Пінистий стілець, з відходженням газів. Стілець о 3 годині ночі, з позивами.

Постійні безрезультатні позиви до дефекації.

Запор з гострою спазматической болем в анусі, протягом півгодини після

дефекація. Болі в анусі."
277,Sticta pulmonaria,Стикта пульмонарія,лобарія легенева,,СЕЧОВИДІЛЬНА СИСТЕМА,"Відчуття розтягування сечового міхура. Збільшення секреції сечі.

Сеча темніше звичайного і більш рясна.

Гіперчутливість або біль у сечовому міхурі.

Часті позиви до сечовипускання, що змушують вставати кілька разів в

протягом ночі. Позиви до сечовипускання з мізерним відходженням сечі."
277,Sticta pulmonaria,Стикта пульмонарія,лобарія легенева,,ЖІНОЧІ ОРГАНИ ТА СИМПТОМИ,Відчуття дискомфорту в малому тазу.
277,Sticta pulmonaria,Стикта пульмонарія,лобарія легенева,,МЕНСТРУАЦІЯ,"Менструації більш рясні і більш бліді, ніж зазвичай."
277,Sticta pulmonaria,Стикта пульмонарія,лобарія легенева,,МОЛОЧНІ ЗАЛОЗИ,Убоге освіту молока змінюється рясним.
277,Sticta pulmonaria,Стикта пульмонарія,лобарія легенева,,ЧОЛОВІЧІ ОРГАНИ ТА СИМПТОМИ,"Полюції протягом декількох ночей.

Полюції під час послеполуденного сну.

Розум постійно зайнятий питаннями сексу."
277,Sticta pulmonaria,Стикта пульмонарія,лобарія легенева,,ЛІМФАТИЧНІ ВУЗЛИ ТА ЗАЛОЗИ,"Лімфаденіт. Збільшення і болючість лімфовузлів.

Збільшення шийних лімфовузлів; зліва. Біль в привушних залозах.

Біль в правих підщелепних залозах, з посиленням від натискання."
277,Sticta pulmonaria,Стикта пульмонарія,лобарія легенева,,ШИЯ,Гіперчутливість шиї.
277,Sticta pulmonaria,Стикта пульмонарія,лобарія легенева,,СПИНА ТА ПОПЕРЕК,"Прокидається з гнітючим болем у другому і четвертому поперекових хребцях;

біль полегшується, коли пацієнт сидить випрямивши спину або згинається вперед.

Виражена слабкість в спині після полудня."
277,Sticta pulmonaria,Стикта пульмонарія,лобарія легенева,,КІНЦІВКИ,"Стріляючий біль в руках, ногах і плечових суглобах; спочатку в м'язах рук,

потім в пальцях рук, суглобах, стегнах і пальцях ніг. Набряклість і скутість

кистей і стоп. Ревматичне ураження суглобів. Тенденція до

переохолодження кистей і стоп. Червоні, запалені плями на уражених

суглоб.

• Рука. Ревматичне ураження правого плечового суглоба,

дельтоподібного, двоголового м'язів, періодично поширюється на

передпліччя; біль починається вночі і полегшується в денний час.

Пронизує біль у другому суглобі середнього пальця, з посиленням

інтенсивності протягом дня. Ревматичне ураження зап'ястя; зап'ястя

і кисті набряклі, злегка червоні, дуже болючі при русі. Під час

рухи виникає хворобливе відчуття побитості в м'язах, особливо

передпліччя. Здуття вен на кистях, а також поверхневих вен рук.

• Нога. При посттравматичному запаленні колінного суглоба

(»коліно поломоек"") Sticta pulmonaria може вважатися майже стовідсотково

специфічним препаратом. Ліва нога немов ширяє в повітрі, відчуття

легкості і легкості, немов ні на що не спирається лежачи в ліжку. Випіт

у порожнину колінного суглоба. Ревматичне ураження правої щиколотки, з

набряком і сильним болем. Хворобливість в коліні після падінь.

Пронизує біль в колінах і гомілках. Стопи холодні і вологі. Здуття

поверхневих вен ніг."
277,Sticta pulmonaria,Стикта пульмонарія,лобарія легенева,,МОДАЛЬНОСТІ (ПОГІРШЕННЯ / ПОКРАЩЕННЯ),"• Гірше. При дотику. При русі (але пацієнт змушений

вставати і ходити туди-сюди, щоб полегшити біль у коліні). При обертанні

око. Багато симптомів посилюються протягом дня, проявляються всі

денний час.

• Краще. Від натискання."
277,Sticta pulmonaria,Стикта пульмонарія,лобарія легенева,,ЕТІОЛОГІЯ (ПРИЧИНИ ХВОРОБИ),Падіння. Кровотеча.
277,Sticta pulmonaria,Стикта пульмонарія,лобарія легенева,,ВЗАЄМОЗВ'ЯЗКИ ТА ПОРІВНЯННЯ,"Слід порівняти:

Катаральні симптоми і кашель-Drosera, Nux vomica, Rumex сгіѕриѕ,

Sambucus, Mephitis.

Ревматизм-Actaea racemosa, Stellaria.

Ураження нервової системи-Asarum, Tarentula.

Астматичні симптоми у хворих на туберкульоз у поєднанні з

розколює головним болем-Rumex сгіѕриѕ, Mephitis.

Відчуття ширяння-Calcarea carbonica.

Відчуття легкості тіла-Cocculus, Gelsemium.

Чим більше кашляє, тим більше хочеться кашляти ще-Ignatia

Тяжкість розливається від грудей до спини - Naja.

Головний біль з відчуттям, ніби череп піднімається і опускається-Cannabis

indica."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ХАРАКТЕРИСТИКА,"Випробування Hahnemann підтвердило основні

способи традиційного використання Rheum.

У гомеопатичній формі він залишається

чудовим засобом для лікування немовлят і маленьких дітей,

особливо при прорізуванні зубів, яким, так само як вагітним і

годуючим жінкам, він особливо показаний.

Milne дає досить повний огляд методів його традиційного

використання. Він надає "" тонізуючу, послаблюючу і м'яке в'яжуче

дія ""» останнє пригнічується його дією як проносного і

проявляється пізніше, наприклад, запор слідом за проносом, викликаним Rheum).

""У малих дозах він покращує травлення і апетит і надає сприятливе

дія на ниркову секрецію. У великих дозах є відмінним

проносним, яке діє на весь кишечник (особливо на

дванадцятипалу кишку) і підсилює його перистальтику.

Він добре підходить на ранніх стадіях проносу; в якості проносного при

запорах внаслідок атонії шлунково-кишкового тракту; а також дітям при

метеоризмі і подразненні шлунково-кишкового тракту. Під його дією

сироватка крові набуває жовтого кольору, а сеча стає криваво-червоною».

Спостереження Milne в цілому збігаються з симптомами, отриманими лікарями-

гомеопатами, але лише останні зуміли чітко виявити основні

характеристики його дії.

Одним з основних ключових симптомів Rheum є кислі

виділення: кислі випорожнення, кислий присмак у роті, від усього тіла виходить

кислий запах, від якого неможливо позбутися за допомогою миття.

Rheum має властивість викликати болі в місцях старих захворювань,

наприклад в області локалізації застарілого целюліту або старих

псоріатичних бляшок, викликаючи в них жар і пекучий біль, так само як і в

неуражених венах стегон і інших частин тіла. Він добре діє при

застарілому отиті середнього і внутрішнього вуха з потовщеннями,

мабуть, пов'язаними з підвищенням тканинної активності в дрімаючих

структура.

Він добре діє на пацієнтів будь-якого віку."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ПСИХІКА ТА ЕМОЦІЇ,"Для Rheum характерні незвичайні відчуття: ніби пацієнт витає в хмарах.

Відчуття, ніби вона постійно напівсонна або витає в хмарах.

Байдужість. Млявість і небажання розмовляти.

Примхливий настрій зі сльозами. Тривожність зі схильністю до сліз.

Дитина наполегливо і зі сльозами вимагає різні речі, навіть якщо це його

улюблена іграшка. Діти кричать при позивах до дефекації і кислому стільці.

Довго не може зібратися з думками після пробудження.

Делірій. Незв'язна мова."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ТИП І КОНСТИТУЦІЯ,Тенденція хмурити брови.
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ТРОПНІСТЬ,"Симптоми переважно лівосторонні, поширюються зверху вниз або

справа наліво. Найбільш частими локалізаціями є: ліва половина

попереку, мозок, верхня частина тіла (піт)."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,КЛІНІЧНЕ ЗАСТОСУВАННЯ (НОЗОЛОГІЇ),"Хвороба Меньєра. Хворобливе прорізування зубів. Біль у носі. Біль у сосках.

Гіперсалівація. Глухота. Головний біль. Запаморочення. Делірій. Дизентерія.

Дуоденіт. Захворювання грудних дітей. Захворювання нирок. Запір.

Утруднене сечовипускання у породіль. Смердюча слина в роті. Смердючий

дихання. Пекуча сеча. Жовтяниця. Зміна кольору і смаку жіночого молока.

Червона сеча. Крики дітей. Порушення з боку шлунка. Нахмурений

брова. Неприємний присмак у роті. Задишка. Оніміння мови. Пронос.

Пухирчатка. Ревматизм. Звуження стравоходу. Потовщення у вухах. Хропіння."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ЗАГАЛЬНІ СИМПТОМИ,"Тяжкість, немов при пробудженні від важкого сну. Млявість і тяжкість у всьому

тілі, ніби пацієнт щойно прокинувся після глибокого сну.

Тріск, крепітація або відчуття, ніби в м'язах або будь-який інший частини тіла

лопаються бульбашки повітря. Пульсуючий біль.

Пацієнт приймає найдивніші Пози, щоб хоч ненадовго

відчути полегшення."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ШКІРА,"Пухирчатка на обличчі, шкірі голови та кистях; обличчя, губи та язик набряклі, обличчя

синюшний. Висип з сверблячкою на лобі і руках.

Сильний біль відчувається в місцях локалізації лишаю.

СНУ

Сонливість і позіхання.

Порушення сну вночі, пацієнт кидається, кричить, стогне і хропе, судорожне

посмикування повік, м'язів обличчя і пальців, особливо у дітей.

Уві сні закидає руки за голову.

Вночі марить і кидається в ліжку, хоча очі залишаються закритими.

Після сну виникає головний біль і запаморочення; або смердюча слиз під

роті з гнильним запахом і смаком.

Тривожні, сумні, дуже живі сновидіння."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ЛИХОМАНКА (ТЕМПЕРАТУРА),"Пацієнт тремтить, але шкіра залишається теплою.

Чергування тремтіння і спека з тривожністю і відразою до будь-яких занять.

Жар в області кистей і стоп, в той час як особа залишається холодним.

Пацієнт легко потіє при найменшій фізичному навантаженні, особливо потіють

лоб і шкіра черепа. Піт забарвлений в жовтий колір"
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ПІТ,"Піт на лобі і шкірі голови виступає при найменшому зусиллі.

Пітливість верхньої половини тіла."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ГОЛОВА,"Отупіння і «каламутність "" в голові, немов після сп'яніння, очі випинаються

(повіки набряклі). Відчуття при нахилах, ніби мозок зміщується.

Відчуття, ніби мозок рухається, коли хворий стоїть.

Відчуття, ніби тиснуть пальцем в точці, де голова з'єднується з шиєю.

Давить головний біль, особливо у верхній передній частині голови, скронях і

макушка. Тяжкість в голові з жаром і розриває болем.

Тупий головний біль, що викликає заціпеніння і набряклість повіки.

Тупий біль, спазми і напруга в голові.

Пульсація в голові, яка іноді відбувається з живота."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ЗАПАМОРОЧЕННЯ,"У положенні стоячи посилюється запаморочення з відчуттям, ніби мозок

рухатися. Запаморочення, яке може спричинити падіння вбік, якщо пацієнт

варт. Запаморочення і головний біль з тривожністю."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,"ГОЛОВА ЗОВНІ (ВОЛОССЯ, ШКІРА)","Піт на лобі і шкірі голови виступає при найменшому зусиллі.

Волосся завжди злиплі і вологі, з кислим запахом або без (поза

залежно від того, спить пацієнт або не спить, рухається або відпочиває).

Волосиста частина голови постійно і рясно потіє.

Незалежно від того, спить хворий або не спить, рухається або знаходиться

у спокої, у нього завжди вологе волосся, які можуть мати або не мати

кислий запах."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ОБЛИЧЧЯ,"Бліде, одна щока Червона, інша бліда. Тенденція хмурити брови.

Брови насуплені, скорочення м'язів чола. Висип з сверблячкою на лобі і руці.

Холодний піт на обличчі, особливо в області рота і носа.

Посмикування куточків губ."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ОЧІ,"Слабкі, потуплений погляд; тупий біль в очах, особливо коли пильно

дивиться на який-небудь предмет. Тиск і тягне біль у повіках.

Печіння в очах, ніби викликане попаданням пилу.

Хвороблива пульсація в очах. Судорожне сіпання повіки.

Сльозотеча (очі залиті сльозами; сповнені сліз, особливо на повітрі).

На свіжому повітрі очі сильно сльозяться. Зіниці звужені."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ВУХА ТА СЛУХ,"Біль з сверблячкою у вухах. Відчуття тиску в зовнішньому вушному проході (ніби в

ньому колупають пальцем) і пульсація в вухах.

Приглухуватість, мабуть внаслідок розслаблення барабанної перетинки,

супроводжується гуркотливим шумом у вухах, який слабшає від сильних

ковтальних рухів, але тільки на хвилину. Потовщення у вухах.

Тріск і відчуття, ніби у вухах лопаються бульбашки (аналогічне в м'язах

шия). Одинична доза Rheum і значно послабила давню приглухуватість з

частими загостреннями процесу, що розвинулася внаслідок рубцевої

деформації барабанної перетинки. Хвороба Меньєра. Глухота."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ДИХАЛЬНА СИСТЕМА,"Кашель: сухий ввечері, з відхаркуванням слизу. Смердюче дихання.

Задишка при глибокому диханні, немов від тяжкості давить на (верхню)

частина грудей."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ГРУДНА КЛІТКА,"Відчуття вантажу у верхній частині грудної клітини. Приплив крові до грудей.

Гострий, стріляючий біль у грудях. Тріпотіння м'язів грудей.

Потріскування лопаються бульбашок (навіть чутне) спочатку в правій, а

потім в лівій грудних м'язах."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,НІС,"Викликає заціпеніння тягне біль в області кореня носа, яка

поширюється на кінчик, викликаючи в ньому поколювання.

Відчуття жару в носі."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,СТРАВОХІД,Звуження стравоходу.
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,РОТОВА ПОРОЖНИНА ТА ЯЗИК,"Оніміння і втрата чутливості в мові з втратою смакових відчуттів.

Втрата смакових відчуттів. Мова набряклий, артикуляція порушена.

Підвищене слиновиділення (гіперсалівація)з колькою і проносом.

Смердюча слина в роті. Сухість і відчуття сухості ротової порожнини.

Після сну рот покритий смердючою слизом, хворий відчуває неприємний смак

у роті, у нього смердюче дихання.

• присмак. Для Rheum характерний кислий, прісний або слизовий

присмак у роті, або несмачний, або нудотний. Неприємний липкий або

кислий присмак у роті. Гіркий присмак виникає тільки під час їжі, в

інший час його не буває. Присмак гіркоти, навіть у солодощів. Їжа має

гіркий присмак."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ЗУБИ,"Свердляча біль в зубах, уражених карієсом. Біль через відчуття холоду

в зубах зі скупченням великої кількості слини.

Хворобливе прорізування зубів у дітей.

Відчуття, ніби зуби стали тупими."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ШЛУНОК,"Порушення з боку шлунка. Дуоденіт. Спазми в шлунку.

Препарат підходить для наслідків вживання в їжу слив або незрілих

фрукт. Відчуття нудоти локалізується в животі.

Нудота, ніби виходить зі шлунка, і колька.

Відчуття повноти в шлунку з відчуттям тиску, ніби він переповнений.

Стріляючий і пульсуючий біль в надчеревній ділянці."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,АПЕТИТ,"Пацієнт голодний, йому хочеться все з'їсти, але перші ж шматки їжі викликають

нудота. Пацієнт з апетитом дивиться на їжу, але як тільки він бере її в рот,

виникає огида. Голод без апетиту.

• огида. До жирної і прісної їжі. До (несолодкої) кави."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ЖИВІТ,"Розтягнення живота з напругою. Відчуття нудоти в животі.

Відчуття тиску в околопупочной області.

Ріжучий біль і бурчання в животі, немов при метеоризмі.

Ріжучий біль в животі, яка змушує пацієнта корчитися, часто

виникає незабаром після їжі, посилюється в положенні стоячи і після їжі.

Ріжучий і тягне біль в передній черевній стінці лівого нижнього відділу

живота, безпосередньо над лобком, або ріжучий біль в кишечнику.

Колька: моментально посилюється, як тільки пацієнт висовує руку або

ногу з-під ковдри; не слабшає після дефекації; колька до і під час

дефекації, слабшає після неї; колька з дуже кислим стільцем у дітей, від

яких виходить кислий запах. Сильні коліки, що змушують пацієнта

згинатися навпіл, посилюються в положенні стоячи, перед дефекацією, а не

після неї. У положенні стоячи посилюються кольки, переймоподібний біль в

матка. Спекотна погода посилює коліки.

Відчуття грудочки навколо пупка. Часткова непрохідність кишечника

внаслідок метеоризму з тупим болем і напругою в грудях.

Тріпотіння і посмикування (набряклість з відчуттям лопаються бульбашок,

пацієнту навіть здається, ніби він чує цей звук) в м'язах живота.

Дизентерія. Жовтяниця."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,АНУС І ПРЯМА КИШКА,"Дефекація супроводжується тремтінням, після чого слід Новий позив.

При "" тремтінні під час дефекації» ви завжди повинні думати про Реум.

Часті, імперативні, але безрезультатні позиви до дефекації,

посилюються при русі і ходьбі. Позив до дефекації після їжі.

Пронос тільки під час фізичного навантаження.

Стілець неоформлений, зазвичай з кислим запахом, рідкий або кашкоподібний.

Тенезми перед або після дефекації, зі спазмами і стискає болем в

животі, з тремтінням під час спорожнення кишечника.

Частий, м'який, напіврідкий стілець, супроводжується сильним болем у спині і

палінням в прямій кишці.

Стілець: коричневий, слизовий; рідкий, неоформлений, згорнутий, з

кислим запахом; роз'їдає анус; слизовий і фекальний; білястий,

сирнистий, залишившись на пелюшці незабаром зеленіє; кольору зеленого горошку;

смердючий; пінистий. Рідкий слизовий стілець, немов заграв,

супроводжується блідістю обличчя і гіперсалівацією; дитина підтягує

ноги до живота, кислий запах виходить від шкіри.

Кал сіруватий або коричневий, змішаний зі слизом; після дефекації

спостерігаються тенезми, біль у спині та сильне печіння в задньому проході та прямій кишці.

Профузний пронос з блювотою і сильною слабкістю.

Пронос у породіль, у дітей."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,СЕЧОВИДІЛЬНА СИСТЕМА,"Сечовий міхур ослаблений, пацієнт повинен сильно напружитися, щоб помочитися.

Підвищена секреція сечі. Сеча червона або зеленувато-жовта.

З уретри постійно витікає кров (у разі отруєння).

Слабкість сечового міхура: необхідно зусилля, щоб сеча виділилася.

Відчуття печіння в сечовому міхурі. Сеча викликає печіння.

Сеча має приємний ароматичний запах.

Утруднене сечовипускання у породіль.

Захворювання нирок."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ЖІНОЧІ ОРГАНИ ТА СИМПТОМИ,"Відчуття потуг в області матки в положенні стоячи.

Тягне пекучий біль в області лівого яєчка.

Скарги з боку сечовидільних органів після аборту."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,МОЛОЧНІ ЗАЛОЗИ,"Біль в молочних залозах, іноді гостра і стріляє.

Колючий біль в сосках.

Гірке і жовте молоко у годуючих жінок, діти відмовляються від грудей."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ВАГІТНІСТЬ. ПОЛОГИ,"Утруднене сечовипускання у породіль.

Пронос після пологів."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ЧОЛОВІЧІ ОРГАНИ ТА СИМПТОМИ,Несподівана поява полюцій.
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ЛІМФАТИЧНІ ВУЗЛИ ТА ЗАЛОЗИ,Свербіж і колючий біль в паховому лімфатичному вузлі.
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,М'ЯЗИ,"Тріпотіння м'язів, особливо в області суглобів. Тріпотіння м'язів грудей.

Потріскування лопаються бульбашок (навіть чутне) спочатку в правій, а

потім в лівій грудних м'язах.

М'язові посмикування в області стегон, гомілок і пальців."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,СУГЛОБИ,Хворобливість суглобів при русі. Ревматизм.
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,СПИНА ТА ПОПЕРЕК,"Найсильніша ріжучий біль, яка, здається, локалізується в поперековому

хребці; гірше після дефекації. Напруга в спині і попереку.

Ріжучий і тягне біль в поперековій області під короткими ребрами.

Скутість в попереку і тазостегнових суглобах, яка не дозволяє

випростатися."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ХРЕБЕТ,"Ріжучий біль, нібито локалізується в поперекових хребцях."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,КІНЦІВКИ,"Оніміння тієї частини кінцівки, на якій пацієнт лежить. Затікати

т кінцівки, на яких пацієнт лежить. Біль у всіх суглобах при русі.

• Рука. Гостра, стріляючий біль в руках. Розриває біль в руках,

передпліччях і суглобах пальців. Посмикування в руках і кистях. М'язова

тремтіння (відчуття лопаються бульбашок) в ліктьових суглобах. Розширений

вени (на руках), гарячі кисті рук. Пот, іноді холодний, на долонях.

Посмикування пальців. Ломота в зап'ястях після спазмів і вивихів.

• Нога. Відчуття сильної втоми в стегнах. Оніміння ніг, коли

пацієнт сидить нога на ногу. М'язові посмикування в області стегон, гомілок

і пальців. Скутість в стегнах з болем при русі. Стріляючий біль в

колінах і гомілках. Відчуття лопаються бульбашок, що локалізується від

колінного згину до п'яти. Тугоподвижность колінного суглоба з болем при

рух. Переміжне печіння, немов від палаючого вугілля, між

внутрішньої кісточкою і ахілловим сухожиллям. Колючий біль і свербіж в склепінні

стопа. Відчуття лопаються бульбашок в подушечці лівого великого пальця.

Ломота в колінах після спазмів і вивихів."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ІНФЕКЦІЇ,Дизентерія.
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ДІТИ (ПЕДІАТРІЯ),"Це засіб особливо показано дітям, від яких виходить кислий запах;

стілець, блювотні маси і дихання - все пахне кислим. Це і є характерна

риса дитини Rheum. Такий стан може виникнути у немовлят при

прорізуванні зубів або в зв'язку з іншим симптомом Rheum-нічним криком

і ще одним-вологим волоссям.

У них спостерігається колючий біль в області пупка до і під час дефекації;

напруження перед випорожненням кишечника, яке врешті-решт виходить

з легкістю.

Препарат підходить дітям, які багато плачуть ночами через кольок; при

тенезмах без стільця.

""Дитина кричить при позивах до дефекації, стілець Кислий"" - це характерні

симптоми препарату.

За допомогою декількох крапель Rheum і я значно послабив важкий запор

у дитини, від якого виходив кислий запах і на якого практично не

діяв жоден засіб. Характер дитини Rheum не менше «кислий»,

чим його тіло, він дратівливий, примхливий, криком вимагає бажану річ,

не хоче грати навіть в свої улюблені іграшки.

Захворювання грудних дітей. Крики дітей. Хворобливе прорізування зубів."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,МОДАЛЬНОСТІ (ПОГІРШЕННЯ / ПОКРАЩЕННЯ),"• Гірше. Ніччю. Ранком. Після сну. Від холоду, якщо хворий

розкривати. Після їжі. Після вживання в їжу слив. До, під час і

після дефекації. Рух. Ходьба.

• Краще. Від укутування. Від тепла. Коли лежить зігнувшись."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ЕТІОЛОГІЯ (ПРИЧИНИ ХВОРОБИ),"Вживання в їжу чорносливу або незрілих фруктів. Прорізування зубів.

Спазм. Вивих."
278,Rheum palmatum,Реум пальматум,ревінь дланевідний,,ВЗАЄМОЗВ'ЯЗКИ ТА ПОРІВНЯННЯ,"Антидотами для Rheum є: Camphora, Chamomilla, Colocyntis,

Mercurius, Nux vomica, Pulsatilla.

Rheum є антидотом для Cantharis, Magnepia сarbonica.

""Його можна призначати після зловживання магнезією, якщо стілець кислий»

(Н. С.Alien).

Rheum є додатковим: після Magnepia сarbonica, коли молоко

не підходить і від дитини виходить кислий запах.

Сумісний з Ipecacuanha.

За Rheum добре слідують: Belladonna, Pulsatilla, Rhus toxicodendron, Sulphur.

Слід порівняти: з ботанічними родичами, Polygonum

hydropiperoides, Rumex, Lapathum acutum.

З містяться в препараті в якості складових частин: Chrysophanicum

асidum, Calcarea oxalica, Silicea.

Смердюче дихання-Quercus.

Погіршення після сну-Lachesis, Natrium muriaticum, Sulphur.

Кислий стілець-Hepar sulphur, Magnesia сarbonica, Calcarea carbonica (Для

Rheum характерно сіпання м'язів обличчя і пальців рук уві сні, під час

сну закидає руки за голову).

Дивні пози-Plumbum.

Пітливість шкіри голови-Calcarea carbonica, Silicea Sanicula.

Гірше коли розкривається-Rumex crispus (Rheum-колька; Rumex crispus -

кашель).

Діти кричать при проносі-Jalapa.

Відчуття бульбашок-Berberis.

Утруднене прорізування зубів-Kreosotum, Chamomilla.

Кислий запах тіла-Hepar sulphur, Magnesia сarbonica (Magnesia сarbonica

діє глибше, ніж Rheum).

Діти плачуть і метушаться всю ніч-Psorinum.

Пацієнт, ніби в напівсні-Ambra, Anacardium, Calcarea carbonica, Cannabis,

Conium, Cuprum, Medorrhinum, Stramonium, Valeriana, Veratrum, Zizia aurea."
279,Leptandra virginica,Лептандра віргініка,"Вероніка віргінська, чорний корінь",,ХАРАКТЕРИСТИКА,"Leptandra у вигляді смолистої речовини лептандрину була героїчно

випробувана Burt.

Однією з важливих характеристик її родича, дигіталісу, є

білий стілець, тоді як для Лептандри характерний чорний стілець. Але хоча чорний

стілець є основною характеристикою, він все ж не єдиний симптом

Leptandra.

Hale повідомляє порядок, в якому змінювалися властивості стільця під час

випробування:

1) Чорний, густий, смолистий, смердючий.

2) більш рідкий, коричневий, часто смердючий.

3) стілець водянистої субстанції, змішаний зі слизом, у вигляді пластівців, з

жовтою жовчю і кров'ю.

4) стілець з слизу з кров'ю, змішаної з обривками слизової, часто з чистою

кров.

Hale вважає, що Leptandra надає лікувальну дію не тільки на

випадки дизентерії, що розвиваються за вищенаведеною схемою, але і при

спочатку дизентерійному стільці, а також на випадки, викликані раптовими

кліматичними змінами.

Farrington дає опис дії Leptandra на печінку: тупий біль у правому

підребер'ї, жовчному міхурі і задньої частини печінки, що супроводжується гострою

болем. Пекучий біль всередині і навколо печінки, що поширюється потім на

шлунок і кишечник. Ця клінічна картина супроводжується сонливістю і

зневіра.

Малярія і тифоїдна лихоманка з чорним, смолистим стільцем.

Neidhard в вилікуваних їм випадках відзначав періодичність. Періоди тривали

за два-три місяці; мова покритий жовтим нальотом; постійна нудота і блювота

жовчю; стріляючий або тупий біль в області печінки; втрата апетиту; сеча

коричнева або, у всякому разі, дуже темна; часто виникає біль в

поперечно-ободової кишці, запаморочення. Але найхарактернішим

симптомом є дуже темний, майже чорний стілець. Якщо при будь-якому

захворюванні ви спостерігаєте чорний стілець, то слід подумати про leptandra.

Leptandra є правостороннім засобом.

Характерно відчуття ознобу уздовж хребта, що опускається вниз по

правій руці; біль у правому плечі та руці.

Незвичайним відчуттям є "" відчуття, ніби щось виходить з

пряма кишка». Як для Digitalis і Таbаcum для нього характерне відчуття

""опускання"" в надчеревній області.

Як і Евфразія, Лептандра викликає ряд очних симптомів."
